2025-11-21T00:22:40.612593 | science_explainers_127 | chunk 0 | prompt_tokens=13688, candidates_tokens=251, total_tokens=13939
2025-11-21T01:19:40.615550 | science_explainers_86 | chunk 7 | prompt_tokens=12581, candidates_tokens=270, total_tokens=12851
2025-11-21T01:19:55.173724 | science_explainers_86 | chunk 8 | prompt_tokens=10575, candidates_tokens=213, total_tokens=10788
2025-11-21T01:20:10.868871 | science_explainers_86 | chunk 9 | prompt_tokens=6846, candidates_tokens=333, total_tokens=7179
2025-11-21T01:20:24.798704 | science_explainers_86 | chunk 10 | prompt_tokens=11557, candidates_tokens=272, total_tokens=11829
2025-11-21T01:20:33.680755 | science_explainers_86 | chunk 11 | prompt_tokens=5506, candidates_tokens=218, total_tokens=5724
2025-11-21T01:20:41.629088 | science_explainers_86 | chunk 12 | prompt_tokens=4274, candidates_tokens=134, total_tokens=4408
2025-11-21T01:20:49.116414 | science_explainers_86 | chunk 13 | prompt_tokens=6871, candidates_tokens=283, total_tokens=7154
2025-11-21T01:21:05.595564 | science_explainers_86 | chunk 14 | prompt_tokens=15361, candidates_tokens=379, total_tokens=15740
2025-11-21T01:21:12.343108 | science_explainers_86 | chunk 15 | prompt_tokens=2576, candidates_tokens=149, total_tokens=2725
2025-11-21T01:21:24.143868 | science_explainers_86 | chunk 16 | prompt_tokens=8028, candidates_tokens=193, total_tokens=8221
2025-11-21T01:21:38.689160 | science_explainers_92 | chunk 0 | prompt_tokens=11582, candidates_tokens=137, total_tokens=11719
2025-11-21T01:21:49.596072 | science_explainers_92 | chunk 1 | prompt_tokens=5739, candidates_tokens=159, total_tokens=5898
2025-11-21T01:21:55.431293 | science_explainers_92 | chunk 2 | prompt_tokens=4915, candidates_tokens=118, total_tokens=5033
2025-11-21T01:22:11.222156 | science_explainers_92 | chunk 3 | prompt_tokens=15311, candidates_tokens=119, total_tokens=15430
2025-11-21T01:22:19.728114 | science_explainers_92 | chunk 4 | prompt_tokens=7412, candidates_tokens=167, total_tokens=7579
2025-11-21T01:22:35.039646 | science_explainers_92 | chunk 5 | prompt_tokens=13971, candidates_tokens=157, total_tokens=14128
2025-11-21T01:22:44.055619 | science_explainers_92 | chunk 6 | prompt_tokens=5456, candidates_tokens=142, total_tokens=5598
2025-11-21T01:22:52.570860 | science_explainers_92 | chunk 7 | prompt_tokens=6871, candidates_tokens=146, total_tokens=7017
2025-11-21T01:23:05.303504 | science_explainers_92 | chunk 8 | prompt_tokens=6846, candidates_tokens=154, total_tokens=7000
2025-11-21T01:23:11.548585 | science_explainers_92 | chunk 9 | prompt_tokens=5431, candidates_tokens=146, total_tokens=5577
2025-11-21T01:23:20.968084 | science_explainers_92 | chunk 10 | prompt_tokens=6871, candidates_tokens=120, total_tokens=6991
2025-11-21T01:23:35.743597 | science_explainers_92 | chunk 11 | prompt_tokens=6563, candidates_tokens=115, total_tokens=6678
2025-11-21T01:23:48.543824 | science_explainers_92 | chunk 12 | prompt_tokens=13305, candidates_tokens=285, total_tokens=13590
2025-11-21T01:23:57.522805 | science_explainers_92 | chunk 13 | prompt_tokens=4041, candidates_tokens=171, total_tokens=4212
2025-11-21T01:24:29.248713 | science_explainers_92 | chunk 14 | prompt_tokens=26090, candidates_tokens=269, total_tokens=26359
2025-11-21T01:24:36.787897 | science_explainers_92 | chunk 15 | prompt_tokens=4557, candidates_tokens=127, total_tokens=4684
2025-11-21T01:24:45.495098 | science_explainers_331 | chunk 0 | prompt_tokens=8469, candidates_tokens=300, total_tokens=8769
2025-11-21T01:24:58.494574 | science_explainers_331 | chunk 1 | prompt_tokens=19506, candidates_tokens=293, total_tokens=19799
2025-11-21T01:25:07.065235 | science_explainers_331 | chunk 2 | prompt_tokens=10858, candidates_tokens=241, total_tokens=11099
2025-11-21T01:25:13.435875 | science_explainers_331 | chunk 3 | prompt_tokens=8852, candidates_tokens=145, total_tokens=8997
2025-11-21T01:25:22.616734 | science_explainers_331 | chunk 4 | prompt_tokens=9085, candidates_tokens=194, total_tokens=9279
2025-11-21T01:25:29.919496 | science_explainers_331 | chunk 5 | prompt_tokens=13355, candidates_tokens=191, total_tokens=13546
2025-11-21T01:25:44.150024 | science_explainers_331 | chunk 6 | prompt_tokens=24084, candidates_tokens=390, total_tokens=24474
2025-11-21T01:25:51.844345 | science_explainers_331 | chunk 7 | prompt_tokens=16135, candidates_tokens=207, total_tokens=16342
2025-11-21T01:26:02.158683 | science_explainers_331 | chunk 8 | prompt_tokens=7695, candidates_tokens=265, total_tokens=7960
2025-11-21T01:26:12.231107 | science_explainers_331 | chunk 9 | prompt_tokens=11066, candidates_tokens=247, total_tokens=11313
2025-11-21T01:26:23.372506 | science_explainers_331 | chunk 10 | prompt_tokens=10758, candidates_tokens=241, total_tokens=10999
2025-11-21T01:26:30.197518 | science_explainers_331 | chunk 11 | prompt_tokens=7412, candidates_tokens=235, total_tokens=7647
2025-11-21T01:26:39.444535 | science_explainers_331 | chunk 12 | prompt_tokens=9909, candidates_tokens=221, total_tokens=10130
2025-11-21T01:26:47.054505 | science_explainers_335 | chunk 0 | prompt_tokens=4299, candidates_tokens=171, total_tokens=4470
2025-11-21T01:27:00.331264 | science_explainers_335 | chunk 1 | prompt_tokens=12198, candidates_tokens=155, total_tokens=12353
2025-11-21T01:27:06.587351 | science_explainers_335 | chunk 2 | prompt_tokens=3400, candidates_tokens=172, total_tokens=3572
2025-11-21T01:27:22.174137 | science_explainers_335 | chunk 3 | prompt_tokens=21462, candidates_tokens=116, total_tokens=21578
2025-11-21T01:27:31.271224 | science_explainers_335 | chunk 4 | prompt_tokens=7978, candidates_tokens=203, total_tokens=8181
2025-11-21T01:27:37.632042 | science_explainers_335 | chunk 5 | prompt_tokens=5331, candidates_tokens=120, total_tokens=5451
2025-11-21T01:27:50.716370 | science_explainers_335 | chunk 6 | prompt_tokens=10192, candidates_tokens=113, total_tokens=10305
2025-11-21T01:27:59.513807 | science_explainers_335 | chunk 7 | prompt_tokens=10242, candidates_tokens=155, total_tokens=10397
2025-11-21T01:28:07.858645 | science_explainers_335 | chunk 8 | prompt_tokens=7104, candidates_tokens=119, total_tokens=7223
2025-11-21T01:28:17.344277 | science_explainers_335 | chunk 9 | prompt_tokens=12531, candidates_tokens=174, total_tokens=12705
2025-11-21T01:28:26.485016 | science_explainers_335 | chunk 10 | prompt_tokens=12714, candidates_tokens=162, total_tokens=12876
2025-11-21T01:28:38.113987 | science_explainers_335 | chunk 11 | prompt_tokens=12248, candidates_tokens=151, total_tokens=12399
2025-11-21T01:28:49.180770 | science_explainers_335 | chunk 12 | prompt_tokens=18782, candidates_tokens=156, total_tokens=18938
2025-11-21T01:28:55.218862 | science_explainers_335 | chunk 13 | prompt_tokens=6821, candidates_tokens=147, total_tokens=6968
2025-11-21T01:29:04.942731 | science_explainers_335 | chunk 14 | prompt_tokens=9318, candidates_tokens=156, total_tokens=9474
2025-11-21T01:29:12.516749 | science_explainers_335 | chunk 15 | prompt_tokens=4324, candidates_tokens=136, total_tokens=4460
2025-11-21T01:29:18.500294 | science_explainers_335 | chunk 16 | prompt_tokens=2060, candidates_tokens=123, total_tokens=2183
2025-11-21T01:29:25.263619 | science_explainers_55 | chunk 0 | prompt_tokens=6921, candidates_tokens=144, total_tokens=7065
2025-11-21T01:29:34.375175 | science_explainers_55 | chunk 1 | prompt_tokens=15902, candidates_tokens=197, total_tokens=16099
2025-11-21T01:29:51.488216 | science_explainers_55 | chunk 2 | prompt_tokens=24109, candidates_tokens=213, total_tokens=24322
2025-11-21T01:29:57.596850 | science_explainers_55 | chunk 3 | prompt_tokens=4915, candidates_tokens=196, total_tokens=5111
2025-11-21T01:30:11.578861 | science_explainers_55 | chunk 4 | prompt_tokens=24059, candidates_tokens=178, total_tokens=24237
2025-11-21T01:30:21.067267 | science_explainers_55 | chunk 5 | prompt_tokens=11990, candidates_tokens=186, total_tokens=12176
2025-11-21T01:30:35.937358 | science_explainers_55 | chunk 6 | prompt_tokens=27555, candidates_tokens=201, total_tokens=27756
2025-11-21T01:30:47.819456 | science_explainers_55 | chunk 7 | prompt_tokens=16443, candidates_tokens=239, total_tokens=16682
2025-11-21T01:31:01.603888 | science_explainers_55 | chunk 8 | prompt_tokens=22461, candidates_tokens=181, total_tokens=22642
2025-11-21T01:31:16.257863 | science_explainers_55 | chunk 9 | prompt_tokens=20738, candidates_tokens=184, total_tokens=20922
2025-11-21T01:31:42.983091 | science_explainers_46 | chunk 0 | prompt_tokens=24084, candidates_tokens=381, total_tokens=24465
2025-11-21T01:31:52.281697 | science_explainers_46 | chunk 1 | prompt_tokens=7129, candidates_tokens=180, total_tokens=7309
2025-11-21T01:32:01.722449 | science_explainers_46 | chunk 2 | prompt_tokens=7928, candidates_tokens=283, total_tokens=8211
2025-11-21T01:32:09.805125 | science_explainers_46 | chunk 3 | prompt_tokens=7079, candidates_tokens=208, total_tokens=7287
2025-11-21T01:32:20.768979 | science_explainers_46 | chunk 4 | prompt_tokens=8569, candidates_tokens=241, total_tokens=8810
2025-11-21T01:32:35.281076 | science_explainers_46 | chunk 5 | prompt_tokens=23310, candidates_tokens=655, total_tokens=23965
2025-11-21T01:32:46.232268 | science_explainers_46 | chunk 6 | prompt_tokens=8544, candidates_tokens=206, total_tokens=8750
2025-11-21T01:32:58.365786 | science_explainers_46 | chunk 7 | prompt_tokens=16801, candidates_tokens=265, total_tokens=17066
2025-11-21T01:33:12.142472 | science_explainers_46 | chunk 8 | prompt_tokens=8469, candidates_tokens=173, total_tokens=8642
2025-11-21T01:33:18.692230 | science_explainers_46 | chunk 9 | prompt_tokens=3425, candidates_tokens=174, total_tokens=3599
2025-11-21T01:33:33.275074 | science_explainers_46 | chunk 10 | prompt_tokens=16468, candidates_tokens=305, total_tokens=16773
2025-11-21T01:33:40.563577 | science_explainers_46 | chunk 11 | prompt_tokens=7104, candidates_tokens=180, total_tokens=7284
2025-11-21T01:33:48.283574 | science_explainers_46 | chunk 12 | prompt_tokens=7928, candidates_tokens=206, total_tokens=8134
2025-11-21T01:33:58.517917 | science_explainers_46 | chunk 13 | prompt_tokens=13896, candidates_tokens=171, total_tokens=14067
2025-11-21T01:34:07.797769 | science_explainers_46 | chunk 14 | prompt_tokens=13355, candidates_tokens=220, total_tokens=13575
2025-11-21T01:34:20.615371 | science_explainers_5 | chunk 0 | prompt_tokens=15103, candidates_tokens=240, total_tokens=15343
2025-11-21T01:34:31.276074 | science_explainers_5 | chunk 1 | prompt_tokens=19348, candidates_tokens=301, total_tokens=19649
2025-11-21T01:34:45.374112 | science_explainers_5 | chunk 2 | prompt_tokens=27813, candidates_tokens=212, total_tokens=28025
2025-11-21T01:35:11.316082 | science_explainers_5 | chunk 3 | prompt_tokens=31750, candidates_tokens=288, total_tokens=32038
2025-11-21T01:35:21.085787 | science_explainers_5 | chunk 4 | prompt_tokens=15336, candidates_tokens=323, total_tokens=15659
2025-11-21T01:35:33.491049 | science_explainers_5 | chunk 5 | prompt_tokens=14795, candidates_tokens=281, total_tokens=15076
2025-11-21T01:35:49.156070 | science_explainers_5 | chunk 6 | prompt_tokens=20380, candidates_tokens=334, total_tokens=20714
2025-11-21T01:36:00.191964 | science_explainers_5 | chunk 7 | prompt_tokens=11965, candidates_tokens=275, total_tokens=12240
2025-11-21T01:36:06.824567 | science_explainers_5 | chunk 8 | prompt_tokens=2601, candidates_tokens=142, total_tokens=2743
2025-11-21T01:36:19.356814 | science_explainers_325 | chunk 0 | prompt_tokens=19656, candidates_tokens=207, total_tokens=19863
2025-11-21T01:36:25.815659 | science_explainers_325 | chunk 1 | prompt_tokens=5972, candidates_tokens=141, total_tokens=6113
2025-11-21T01:36:34.847853 | science_explainers_325 | chunk 2 | prompt_tokens=16701, candidates_tokens=251, total_tokens=16952
2025-11-21T01:36:42.630364 | science_explainers_325 | chunk 3 | prompt_tokens=13097, candidates_tokens=213, total_tokens=13310
2025-11-21T01:36:52.163230 | science_explainers_325 | chunk 4 | prompt_tokens=4557, candidates_tokens=224, total_tokens=4781
2025-11-21T01:37:46.320760 | science_explainers_325 | chunk 5 | prompt_tokens=16160, candidates_tokens=222, total_tokens=16382
2025-11-21T01:37:53.912636 | science_explainers_325 | chunk 6 | prompt_tokens=10525, candidates_tokens=258, total_tokens=10783
2025-11-21T01:38:02.231416 | science_explainers_325 | chunk 7 | prompt_tokens=9959, candidates_tokens=261, total_tokens=10220
2025-11-21T01:38:07.992924 | science_explainers_325 | chunk 8 | prompt_tokens=2526, candidates_tokens=186, total_tokens=2712
2025-11-21T01:38:18.802169 | science_explainers_325 | chunk 9 | prompt_tokens=11682, candidates_tokens=243, total_tokens=11925
2025-11-21T01:38:27.484317 | science_explainers_325 | chunk 10 | prompt_tokens=8236, candidates_tokens=195, total_tokens=8431
2025-11-21T01:39:07.564308 | science_explainers_325 | chunk 11 | prompt_tokens=9443, candidates_tokens=237, total_tokens=9680
2025-11-21T01:39:15.977678 | science_explainers_325 | chunk 12 | prompt_tokens=6588, candidates_tokens=165, total_tokens=6753
2025-11-21T01:39:22.480574 | science_explainers_325 | chunk 13 | prompt_tokens=3192, candidates_tokens=163, total_tokens=3355
2025-11-21T01:39:35.459339 | science_explainers_325 | chunk 14 | prompt_tokens=4840, candidates_tokens=177, total_tokens=5017
2025-11-21T01:39:42.640509 | science_explainers_103 | chunk 0 | prompt_tokens=7362, candidates_tokens=225, total_tokens=7587
2025-11-21T01:40:55.728572 | science_explainers_103 | chunk 1 | prompt_tokens=6921, candidates_tokens=248, total_tokens=7169
2025-11-21T01:41:05.409838 | science_explainers_103 | chunk 2 | prompt_tokens=6280, candidates_tokens=165, total_tokens=6445
2025-11-21T01:41:13.135569 | science_explainers_103 | chunk 3 | prompt_tokens=8211, candidates_tokens=115, total_tokens=8326
2025-11-21T01:41:30.101998 | science_explainers_103 | chunk 4 | prompt_tokens=4607, candidates_tokens=143, total_tokens=4750
2025-11-21T01:41:36.752168 | science_explainers_103 | chunk 5 | prompt_tokens=7620, candidates_tokens=183, total_tokens=7803
2025-11-21T01:41:45.834115 | science_explainers_103 | chunk 6 | prompt_tokens=7645, candidates_tokens=91, total_tokens=7736
2025-11-21T01:41:53.312167 | science_explainers_103 | chunk 7 | prompt_tokens=2526, candidates_tokens=188, total_tokens=2714
2025-11-21T01:42:02.969899 | science_explainers_103 | chunk 8 | prompt_tokens=24109, candidates_tokens=237, total_tokens=24346
2025-11-21T01:42:20.029838 | science_explainers_103 | chunk 9 | prompt_tokens=10242, candidates_tokens=161, total_tokens=10403
2025-11-21T01:42:29.063055 | science_explainers_103 | chunk 10 | prompt_tokens=7437, candidates_tokens=88, total_tokens=7525
2025-11-21T01:42:39.022434 | science_explainers_103 | chunk 11 | prompt_tokens=9035, candidates_tokens=204, total_tokens=9239
2025-11-21T01:42:46.787096 | science_explainers_103 | chunk 12 | prompt_tokens=4507, candidates_tokens=132, total_tokens=4639
2025-11-21T01:42:57.010251 | science_explainers_103 | chunk 13 | prompt_tokens=15569, candidates_tokens=186, total_tokens=15755
2025-11-21T01:43:04.153603 | science_explainers_104 | chunk 0 | prompt_tokens=5073, candidates_tokens=231, total_tokens=5304
2025-11-21T01:43:14.596338 | science_explainers_104 | chunk 1 | prompt_tokens=14229, candidates_tokens=248, total_tokens=14477
2025-11-21T01:43:22.360271 | science_explainers_104 | chunk 2 | prompt_tokens=8186, candidates_tokens=249, total_tokens=8435
2025-11-21T01:43:31.487198 | science_explainers_104 | chunk 3 | prompt_tokens=11399, candidates_tokens=120, total_tokens=11519
2025-11-21T01:43:37.998330 | science_explainers_104 | chunk 4 | prompt_tokens=4249, candidates_tokens=200, total_tokens=4449
2025-11-21T01:43:44.784206 | science_explainers_104 | chunk 5 | prompt_tokens=2243, candidates_tokens=247, total_tokens=2490
2025-11-21T01:43:53.449882 | science_explainers_104 | chunk 6 | prompt_tokens=12223, candidates_tokens=288, total_tokens=12511
2025-11-21T01:43:59.919220 | science_explainers_104 | chunk 7 | prompt_tokens=6871, candidates_tokens=178, total_tokens=7049
2025-11-21T01:44:05.747465 | science_explainers_104 | chunk 8 | prompt_tokens=6305, candidates_tokens=183, total_tokens=6488
2025-11-21T01:44:11.733947 | science_explainers_104 | chunk 9 | prompt_tokens=6280, candidates_tokens=190, total_tokens=6470
2025-11-21T01:44:18.255326 | science_explainers_104 | chunk 10 | prompt_tokens=5456, candidates_tokens=235, total_tokens=5691
2025-11-21T01:44:27.263844 | science_explainers_104 | chunk 11 | prompt_tokens=10192, candidates_tokens=284, total_tokens=10476
2025-11-21T01:44:36.972974 | science_explainers_104 | chunk 12 | prompt_tokens=8802, candidates_tokens=212, total_tokens=9014
2025-11-21T01:44:49.497544 | science_explainers_104 | chunk 13 | prompt_tokens=16160, candidates_tokens=265, total_tokens=16425
2025-11-21T01:45:00.131891 | science_explainers_349 | chunk 0 | prompt_tokens=8902, candidates_tokens=286, total_tokens=9188
2025-11-21T01:45:09.641880 | science_explainers_349 | chunk 1 | prompt_tokens=20405, candidates_tokens=509, total_tokens=20914
2025-11-21T01:45:15.508791 | science_explainers_349 | chunk 2 | prompt_tokens=6538, candidates_tokens=190, total_tokens=6728
2025-11-21T01:45:23.238975 | science_explainers_349 | chunk 3 | prompt_tokens=11990, candidates_tokens=191, total_tokens=12181
2025-11-21T01:45:30.370794 | science_explainers_349 | chunk 4 | prompt_tokens=12248, candidates_tokens=265, total_tokens=12513
2025-11-21T01:45:42.288892 | science_explainers_349 | chunk 5 | prompt_tokens=12506, candidates_tokens=207, total_tokens=12713
2025-11-21T01:45:51.515891 | science_explainers_349 | chunk 6 | prompt_tokens=12531, candidates_tokens=323, total_tokens=12854
2025-11-21T01:45:58.660587 | science_explainers_349 | chunk 7 | prompt_tokens=7745, candidates_tokens=222, total_tokens=7967
2025-11-21T01:46:13.750227 | science_explainers_349 | chunk 8 | prompt_tokens=24342, candidates_tokens=553, total_tokens=24895
2025-11-21T01:46:20.639327 | science_explainers_349 | chunk 9 | prompt_tokens=3500, candidates_tokens=193, total_tokens=3693
2025-11-21T01:46:32.214856 | science_explainers_241 | chunk 0 | prompt_tokens=12714, candidates_tokens=185, total_tokens=12899
2025-11-21T01:46:47.360264 | science_explainers_241 | chunk 1 | prompt_tokens=22719, candidates_tokens=140, total_tokens=22859
2025-11-21T01:46:56.175167 | science_explainers_241 | chunk 2 | prompt_tokens=9676, candidates_tokens=264, total_tokens=9940
2025-11-21T01:47:03.315669 | science_explainers_241 | chunk 3 | prompt_tokens=5714, candidates_tokens=150, total_tokens=5864
2025-11-21T01:47:12.053762 | science_explainers_241 | chunk 4 | prompt_tokens=10575, candidates_tokens=147, total_tokens=10722
2025-11-21T01:47:20.585157 | science_explainers_241 | chunk 5 | prompt_tokens=6538, candidates_tokens=151, total_tokens=6689
2025-11-21T01:47:26.957158 | science_explainers_241 | chunk 6 | prompt_tokens=2601, candidates_tokens=153, total_tokens=2754
2025-11-21T01:47:34.665799 | science_explainers_241 | chunk 7 | prompt_tokens=8877, candidates_tokens=120, total_tokens=8997
2025-11-21T01:47:41.297352 | science_explainers_241 | chunk 8 | prompt_tokens=11607, candidates_tokens=149, total_tokens=11756
2025-11-21T01:47:53.329656 | science_explainers_241 | chunk 9 | prompt_tokens=16701, candidates_tokens=323, total_tokens=17024
2025-11-21T01:48:05.335863 | science_explainers_241 | chunk 10 | prompt_tokens=15053, candidates_tokens=146, total_tokens=15199
2025-11-21T01:48:16.182713 | science_explainers_241 | chunk 11 | prompt_tokens=10217, candidates_tokens=158, total_tokens=10375
2025-11-21T01:48:22.785967 | science_explainers_241 | chunk 12 | prompt_tokens=6072, candidates_tokens=120, total_tokens=6192
2025-11-21T01:48:30.995016 | science_explainers_241 | chunk 13 | prompt_tokens=5381, candidates_tokens=98, total_tokens=5479
2025-11-21T01:48:41.777711 | science_explainers_241 | chunk 14 | prompt_tokens=10242, candidates_tokens=216, total_tokens=10458
2025-11-21T01:48:48.286471 | science_explainers_342 | chunk 0 | prompt_tokens=1444, candidates_tokens=198, total_tokens=1642
2025-11-21T01:48:55.379813 | science_explainers_342 | chunk 1 | prompt_tokens=11632, candidates_tokens=274, total_tokens=11906
2025-11-21T01:49:04.097232 | science_explainers_342 | chunk 2 | prompt_tokens=11915, candidates_tokens=375, total_tokens=12290
2025-11-21T01:49:15.721779 | science_explainers_342 | chunk 3 | prompt_tokens=16751, candidates_tokens=318, total_tokens=17069
2025-11-21T01:49:21.492517 | science_explainers_342 | chunk 4 | prompt_tokens=3375, candidates_tokens=143, total_tokens=3518
2025-11-21T01:49:30.983370 | science_explainers_342 | chunk 5 | prompt_tokens=10425, candidates_tokens=190, total_tokens=10615
2025-11-21T01:49:41.041193 | science_explainers_342 | chunk 6 | prompt_tokens=7595, candidates_tokens=226, total_tokens=7821
2025-11-21T01:49:49.389821 | science_explainers_342 | chunk 7 | prompt_tokens=5664, candidates_tokens=169, total_tokens=5833
2025-11-21T01:49:55.293816 | science_explainers_342 | chunk 8 | prompt_tokens=7104, candidates_tokens=244, total_tokens=7348
2025-11-21T01:50:01.781492 | science_explainers_342 | chunk 9 | prompt_tokens=5456, candidates_tokens=181, total_tokens=5637
2025-11-21T01:50:09.500052 | science_explainers_342 | chunk 10 | prompt_tokens=5947, candidates_tokens=217, total_tokens=6164
2025-11-21T01:50:19.453884 | science_explainers_342 | chunk 11 | prompt_tokens=9318, candidates_tokens=322, total_tokens=9640
2025-11-21T01:50:28.565582 | science_explainers_342 | chunk 12 | prompt_tokens=13047, candidates_tokens=260, total_tokens=13307
2025-11-21T01:50:38.639939 | science_explainers_342 | chunk 13 | prompt_tokens=8236, candidates_tokens=213, total_tokens=8449
2025-11-21T01:50:47.882659 | science_explainers_342 | chunk 14 | prompt_tokens=11324, candidates_tokens=276, total_tokens=11600
2025-11-21T01:50:54.531228 | science_explainers_342 | chunk 15 | prompt_tokens=3758, candidates_tokens=133, total_tokens=3891
2025-11-21T01:50:59.459984 | science_explainers_342 | chunk 16 | prompt_tokens=2035, candidates_tokens=127, total_tokens=2162
2025-11-21T01:51:07.360387 | science_explainers_194 | chunk 0 | prompt_tokens=3758, candidates_tokens=221, total_tokens=3979
2025-11-21T01:51:14.002508 | science_explainers_194 | chunk 1 | prompt_tokens=2268, candidates_tokens=124, total_tokens=2392
2025-11-21T01:51:20.563491 | science_explainers_194 | chunk 2 | prompt_tokens=4041, candidates_tokens=239, total_tokens=4280
2025-11-21T01:51:27.399810 | science_explainers_194 | chunk 3 | prompt_tokens=9135, candidates_tokens=172, total_tokens=9307
2025-11-21T01:51:37.583804 | science_explainers_194 | chunk 4 | prompt_tokens=7104, candidates_tokens=197, total_tokens=7301
2025-11-21T01:51:45.257797 | science_explainers_194 | chunk 5 | prompt_tokens=6871, candidates_tokens=204, total_tokens=7075
2025-11-21T01:51:53.854830 | science_explainers_194 | chunk 6 | prompt_tokens=10242, candidates_tokens=203, total_tokens=10445
2025-11-21T01:51:59.467246 | science_explainers_194 | chunk 7 | prompt_tokens=4249, candidates_tokens=158, total_tokens=4407
2025-11-21T01:52:05.975734 | science_explainers_194 | chunk 8 | prompt_tokens=4632, candidates_tokens=136, total_tokens=4768
2025-11-21T01:52:14.641897 | science_explainers_194 | chunk 9 | prompt_tokens=11324, candidates_tokens=283, total_tokens=11607
2025-11-21T01:52:22.908257 | science_explainers_194 | chunk 10 | prompt_tokens=13047, candidates_tokens=146, total_tokens=13193
2025-11-21T01:52:39.096597 | science_explainers_194 | chunk 11 | prompt_tokens=28687, candidates_tokens=321, total_tokens=29008
2025-11-21T01:52:53.255642 | science_explainers_194 | chunk 12 | prompt_tokens=29794, candidates_tokens=191, total_tokens=29985
2025-11-21T01:53:03.992360 | science_explainers_402 | chunk 0 | prompt_tokens=23052, candidates_tokens=220, total_tokens=23272
2025-11-21T01:53:14.213152 | science_explainers_402 | chunk 1 | prompt_tokens=12223, candidates_tokens=344, total_tokens=12567
2025-11-21T01:53:22.535771 | science_explainers_402 | chunk 2 | prompt_tokens=5506, candidates_tokens=148, total_tokens=5654
2025-11-21T01:53:29.604253 | science_explainers_402 | chunk 3 | prompt_tokens=5897, candidates_tokens=198, total_tokens=6095
2025-11-21T01:53:37.628436 | science_explainers_402 | chunk 4 | prompt_tokens=10192, candidates_tokens=248, total_tokens=10440
2025-11-21T01:53:42.898588 | science_explainers_402 | chunk 5 | prompt_tokens=3708, candidates_tokens=147, total_tokens=3855
2025-11-21T01:53:52.331932 | science_explainers_402 | chunk 6 | prompt_tokens=15644, candidates_tokens=189, total_tokens=15833
2025-11-21T01:54:00.062728 | science_explainers_402 | chunk 7 | prompt_tokens=4915, candidates_tokens=122, total_tokens=5037
2025-11-21T01:54:08.324695 | science_explainers_402 | chunk 8 | prompt_tokens=8311, candidates_tokens=174, total_tokens=8485
2025-11-21T01:54:20.348268 | science_explainers_402 | chunk 9 | prompt_tokens=23851, candidates_tokens=283, total_tokens=24134
2025-11-21T01:54:25.398705 | science_explainers_402 | chunk 10 | prompt_tokens=2834, candidates_tokens=148, total_tokens=2982
2025-11-21T01:54:35.146712 | science_explainers_402 | chunk 11 | prompt_tokens=18757, candidates_tokens=255, total_tokens=19012
2025-11-21T01:54:42.125329 | science_explainers_402 | chunk 12 | prompt_tokens=9293, candidates_tokens=174, total_tokens=9467
2025-11-21T01:54:48.606293 | science_explainers_36 | chunk 0 | prompt_tokens=3400, candidates_tokens=230, total_tokens=3630
2025-11-21T01:55:01.027387 | science_explainers_36 | chunk 1 | prompt_tokens=20996, candidates_tokens=284, total_tokens=21280
2025-11-21T01:55:10.700533 | science_explainers_36 | chunk 2 | prompt_tokens=6846, candidates_tokens=403, total_tokens=7249
2025-11-21T01:55:18.506748 | science_explainers_36 | chunk 3 | prompt_tokens=15386, candidates_tokens=194, total_tokens=15580
2025-11-21T01:55:27.400011 | science_explainers_36 | chunk 4 | prompt_tokens=19248, candidates_tokens=311, total_tokens=19559
2025-11-21T01:55:45.483815 | science_explainers_36 | chunk 5 | prompt_tokens=6588, candidates_tokens=262, total_tokens=6850
2025-11-21T01:55:52.953340 | science_explainers_36 | chunk 6 | prompt_tokens=4865, candidates_tokens=185, total_tokens=5050
2025-11-21T01:56:01.601903 | science_explainers_36 | chunk 7 | prompt_tokens=6538, candidates_tokens=265, total_tokens=6803
2025-11-21T01:56:08.963677 | science_explainers_36 | chunk 8 | prompt_tokens=13871, candidates_tokens=319, total_tokens=14190
2025-11-21T01:56:22.042676 | science_explainers_36 | chunk 9 | prompt_tokens=20197, candidates_tokens=276, total_tokens=20473
2025-11-21T01:56:30.628934 | science_explainers_36 | chunk 10 | prompt_tokens=5406, candidates_tokens=214, total_tokens=5620
2025-11-21T01:56:36.712777 | science_explainers_36 | chunk 11 | prompt_tokens=1161, candidates_tokens=134, total_tokens=1295
2025-11-21T01:56:45.625982 | science_explainers_36 | chunk 12 | prompt_tokens=4349, candidates_tokens=193, total_tokens=4542
2025-11-21T01:56:58.101198 | science_explainers_36 | chunk 13 | prompt_tokens=13330, candidates_tokens=189, total_tokens=13519
2025-11-21T01:57:07.169258 | science_explainers_72 | chunk 0 | prompt_tokens=16959, candidates_tokens=175, total_tokens=17134
2025-11-21T01:57:17.086988 | science_explainers_72 | chunk 1 | prompt_tokens=18191, candidates_tokens=220, total_tokens=18411
2025-11-21T01:57:22.674066 | science_explainers_72 | chunk 2 | prompt_tokens=5148, candidates_tokens=195, total_tokens=5343
2025-11-21T01:57:31.915764 | science_explainers_72 | chunk 3 | prompt_tokens=13072, candidates_tokens=168, total_tokens=13240
2025-11-21T01:57:44.986228 | science_explainers_72 | chunk 4 | prompt_tokens=27272, candidates_tokens=372, total_tokens=27644
2025-11-21T01:57:51.531828 | science_explainers_72 | chunk 5 | prompt_tokens=3192, candidates_tokens=181, total_tokens=3373
